iteration,position,value
325,33,0.51064
325,39,0.51486
325,45,0.51375
325,51,0.51062
325,57,0.5217
325,63,0.52014
325,69,0.51436
325,75,0.48923
325,81,0.46793
325,87,0.44136
325,93,0.41232
325,99,0.38498
325,105,0.36351
325,111,0.34558
325,117,0.33631
325,123,0.32017
325,127,0.31813
332,3,0.53564
332,9,0.66555
332,15,0.70345
332,21,0.70794
332,27,0.68367
332,33,0.65848
332,39,0.62516
332,45,0.59456
332,51,0.57942
332,57,0.56055
332,63,0.55284
332,69,0.5438
332,75,0.52978
332,81,0.51094
332,87,0.49288
332,93,0.47944
332,99,0.45866
332,105,0.43872
332,111,0.42446
332,117,0.41293
332,123,0.40834
332,127,0.39626
339,3,0.43539
339,9,0.54194
339,15,0.62489
339,21,0.65787
339,27,0.65358
339,33,0.64128
339,39,0.6364
339,45,0.60909
339,51,0.59288
339,57,0.5808
339,63,0.56122
339,69,0.54532
339,75,0.52659
339,81,0.49971
339,87,0.47488
339,93,0.44998
339,99,0.42077
339,105,0.39568
339,111,0.37428
339,117,0.35261
339,123,0.33456
339,127,0.32073
346,3,0.43442
346,9,0.51174
346,15,0.56575
346,21,0.58939
346,27,0.58079
346,33,0.56279
346,39,0.56188
346,45,0.55894
346,51,0.56225
346,57,0.56509
346,63,0.56855
346,69,0.56566
346,75,0.55327
346,81,0.54162
346,87,0.53595
346,93,0.53301
346,99,0.51551
346,105,0.4851
346,111,0.46069
346,117,0.43527
346,123,0.40354
346,127,0.38538
353,3,0.51376
353,9,0.53282
353,15,0.56575
353,21,0.58051
353,27,0.56796
353,33,0.57206
353,39,0.56384
353,45,0.58466
353,51,0.59534
353,57,0.5961
353,63,0.59266
353,69,0.57851
353,75,0.57866
353,81,0.55654
353,87,0.53528
353,93,0.52371
353,99,0.51142
353,105,0.49275
353,111,0.47958
353,117,0.46717
353,123,0.43483
353,127,0.41588
360,3,0.49807
360,9,0.55365
360,15,0.61831
360,21,0.63465
360,27,0.63094
360,33,0.60419
360,39,0.58477
360,45,0.57712
