iteration,position,value
388,3,0.62435
388,9,0.52441
388,15,0.50596
388,21,0.50919
388,27,0.52163
388,33,0.52755
388,39,0.5415
388,45,0.53964
388,51,0.53921
388,57,0.52061
388,63,0.51607
388,69,0.50328
388,75,0.48326
388,81,0.4901
388,87,0.50392
388,93,0.51145
388,99,0.51894
388,105,0.52871
388,111,0.55105
388,117,0.52825
388,123,0.46358
388,127,0.43984
395,3,0.68056
395,9,0.55217
395,15,0.51766
395,21,0.51152
395,27,0.50134
395,33,0.49839
395,39,0.50912
395,45,0.50896
395,51,0.50962
395,57,0.50777
395,63,0.48396
395,69,0.47612
395,75,0.47275
395,81,0.48595
395,87,0.48331
395,93,0.50974
395,99,0.52599
395,105,0.55525
395,111,0.55706
395,117,0.5282
395,123,0.48829
395,127,0.4717
399,3,0.47992
399,9,0.49509
399,15,0.45806
399,21,0.44561
399,27,0.45954
399,33,0.4634
399,39,0.50078
399,45,0.52319
399,51,0.49918
399,57,0.50743
399,63,0.49248
399,69,0.50484
399,75,0.51209
399,81,0.53137
399,87,0.51315
399,93,0.51818
399,99,0.51731
399,105,0.54503
399,111,0.52461
399,117,0.4455
399,123,0.41243
399,127,0.41181
