iteration,position,value
199,51,0.30934
199,57,0.30915
199,63,0.31845
199,69,0.32906
199,75,0.32868
199,81,0.31306
199,87,0.30934
199,93,0.31138
199,99,0.30897
199,105,0.30562
199,111,0.3192
199,117,0.32087
199,123,0.3378
199,127,0.33705
206,3,0.40067
206,9,0.22024
206,15,0.17429
206,21,0.16555
206,27,0.20052
206,33,0.23568
206,39,0.26581
206,45,0.27865
206,51,0.29055
206,57,0.27883
206,63,0.27493
206,69,0.27827
206,75,0.26693
206,81,0.24907
206,87,0.23902
206,93,0.25372
206,99,0.25986
206,105,0.26749
206,111,0.29687
206,117,0.33296
206,123,0.35547
206,127,0.35826
213,3,0.30971
213,9,0.20889
213,15,0.16127
213,21,0.15755
213,27,0.18378
213,33,0.2074
213,39,0.25335
213,45,0.29669
213,51,0.3058
213,57,0.33203
213,63,0.34747
213,69,0.3378
213,75,0.33185
213,81,0.30692
213,87,0.29502
213,93,0.28683
213,99,0.29111
213,105,0.29985
213,111,0.3231
213,117,0.34282
213,123,0.36161
213,127,0.3644
220,3,0.38635
220,9,0.21298
220,15,0.17076
220,21,0.17299
220,27,0.21391
220,33,0.23921
220,39,0.27902
220,45,0.29836
220,51,0.31492
220,57,0.32887
220,63,0.33129
220,69,0.33389
220,75,0.33687
220,81,0.32608
220,87,0.31399
220,93,0.29297
220,99,0.2846
220,105,0.28906
220,111,0.30859
220,117,0.33817
220,123,0.36105
220,127,0.35156
227,3,0.38486
227,9,0.20368
227,15,0.17076
227,21,0.19271
227,27,0.24758
227,33,0.27623
227,39,0.32701
227,45,0.33482
227,51,0.34487
227,57,0.33947
227,63,0.34115
227,69,0.31064
227,75,0.30506
227,81,0.29502
227,87,0.2792
227,93,0.26488
227,99,0.26841
227,105,0.29427
227,111,0.29706
227,117,0.30246
227,123,0.31269
227,127,0.31641
234,3,0.36737
234,9,0.21001
234,15,0.16555
234,21,0.16853
234,27,0.19829
234,33,0.22749
234,39,0.25595
234,45,0.29278
234,51,0.31752
234,57,0.33724
234,63,0.34394
234,69,0.359
234,75,0.33073
234,81,0.3231
234,87,0.31343
234,93,0.30804
234,99,0.30525
234,105,0.30357
234,111,0.31231
234,117,0.31734
234,123,0.32887
234,127,0.3298
241,3,0.33705
241,9,0.18378
241,15,0.15197
241,21,0.16481
241,27,0.19401
241,33,0.23493
241,39,0.25651
241,45,0.27623
241,51,0.26953
241,57,0.28218
241,63,0.28237
241,69,0.26637
241,75,0.26581
241,81,0.25558
241,87,0.27065
241,93,0.26023
241,99,0.26693
241,105,0.26618
241,111,0.26525
241,117,0.28888
241,123,0.30283
241,127,0.30859
248,3,0.35268
248,9,0.19699
248,15,0.15941
248,21,0.17764
248,27,0.18527
248,33,0.21763
248,39,0.24182
248,45,0.28144
248,51,0.28869
248,57,0.30897
248,63,0.29595
248,69,0.30264
248,75,0.28999
248,81,0.29223
